state,innovatescore_boehmkeskinner,soc_capital,partisan_knowledge_scale,persfree,legprofscore,acounty,amuni,atown,local_gov_total
Montana,0.001281,,,,,,,,
Montana,0.001281,,,,,,,,
Montana,0.017763,,,,,54.0,126.0,0.0,180.0
Montana,0.017763,,,,,54.0,126.0,0.0,180.0
Montana,0.000415,,,,0.114,54.0,126.0,0.0,180.0
Montana,0.000415,,,,,54.0,126.0,0.0,180.0
Montana,0.014278,,,,,54.0,126.0,0.0,180.0
Montana,0.014278,,,,,54.0,126.0,0.0,180.0
Montana,0.040248,,,,,54.0,126.0,0.0,180.0
Montana,0.040248,,,,,54.0,126.0,0.0,180.0
Montana,0.041688,,,,,54.0,126.0,0.0,180.0
Montana,0.041688,3.0728998,,,,54.0,126.0,0.0,180.0
Montana,0.044345,1.4308553,,,,54.0,128.0,0.0,182.0
Montana,0.044345,1.9091498,,,,54.0,128.0,0.0,182.0
Montana,0.01509,2.7465506,,,,54.0,128.0,0.0,182.0
Montana,0.01509,1.4277169,,,,54.0,128.0,0.0,182.0
Montana,0.061896,,,,,54.0,128.0,0.0,182.0
Montana,0.061896,0.18429048,,,,54.0,128.0,0.0,182.0
Montana,0.054842,0.84179896,,,,54.0,128.0,0.0,182.0
Montana,0.054842,1.5739994,,,,54.0,128.0,0.0,182.0
Montana,0.050695,0.77378285,,,,54.0,128.0,0.0,182.0
Montana,0.050695,0.71148634,,,0.073,54.0,128.0,0.0,182.0
Montana,0.051692,-0.60401559,,,,54.0,128.0,0.0,182.0
Montana,0.051692,0.82690483,,,,54.0,128.0,0.0,182.0
Montana,0.029819,1.6268692,,,,54.0,128.0,0.0,182.0
Montana,0.029819,1.2661188,,,,54.0,128.0,0.0,182.0
Montana,0.040521,-0.50638807,,15.18774718,,,,,
Montana,0.040521,0.55476981,,,,54.0,129.0,0.0,183.0
Montana,0.029574,0.21354823,,,0.076,,,,
Montana,0.029574,0.27848923,,,,54.0,129.0,0.0,183.0
Montana,0.123494,0.98667556,,,,54.0,129.0,0.0,183.0
Montana,0.123494,0.41966215,,,,54.0,129.0,0.0,183.0
Montana,0.152919,0.29162276,1.71,-3.360401057,,54.0,129.0,0.0,183.0
Montana,0.152919,-0.063043162,,,,54.0,129.0,0.0,183.0
Montana,0.011429,0.51066881,,-2.943440438,,54.0,129.0,0.0,183.0
Montana,0.011429,,,,,54.0,129.0,0.0,183.0
Montana,,,,-1.044820261,,54.0,129.0,0.0,183.0
Montana,,,,,,54.0,129.0,0.0,183.0
Montana,,,,,,54.0,129.0,0.0,183.0
Montana,,,,,,54.0,129.0,0.0,183.0
Montana,,,,,,54.0,129.0,0.0,183.0
Montana,,,,,,,,,
Montana,,,,,,,,,
Montana,,,,,,,,,
Montana,,,,,,,,,
Montana,,,,,,,,,
North Carolina,,,,,,,,,
North Carolina,,,,,,,,,
North Carolina,,,,,,,,,
North Carolina,,,,,,,,,
North Carolina,,,,,,,,,
North Carolina,,,,,,,,,
North Carolina,,,,,,,,,
North Carolina,,,,,,,,,
North Carolina,,,,,,,,,
North Carolina,,,,,,,,,
North Carolina,,,,,,,,,
North Carolina,,,,,,,,,
North Carolina,,,,,,,,,
North Carolina,0.0,,,,,,,,
North Carolina,0.0,,,,,,,,
North Carolina,0.0,,,,,,,,
North Carolina,0.0,,,,,,,,
North Carolina,0.0,,,,,,,,
North Carolina,0.0,,,,,,,,
North Carolina,0.001342,,,,,,,,
North Carolina,0.001342,,,,,,,,
North Carolina,0.098489,,,,,,,,
North Carolina,0.098489,,,,,,,,
North Carolina,0.058616,,,,,,,,
North Carolina,0.058616,,,,,,,,
North Carolina,0.001268,,,,,,,,
North Carolina,0.001268,,,,,,,,
North Carolina,0.046525,,,,,,,,
North Carolina,0.046525,,,,,,,,
North Carolina,0.000572,,,,,,,,
North Carolina,0.000572,,,,,,,,
North Carolina,0.000926,,,,,,,,
North Carolina,0.000926,,,,,,,,
North Carolina,0.05992,,,,,,,,
North Carolina,0.05992,,,,,,,,
North Carolina,0.054251,,,,,,,,
North Carolina,0.054251,,,,,,,,
North Carolina,0.168337,,,,,,,,
North Carolina,0.168337,,,,,,,,
North Carolina,0.061886,,,,,,,,
North Carolina,0.061886,,,,,,,,
North Carolina,0.030646,,,,,,,,
North Carolina,0.030646,,,,,,,,
North Carolina,0.028159,,,,,,,,
North Carolina,0.028159,,,,,,,,
North Carolina,0.000274,,,,,,,,
North Carolina,0.000274,,,,,,,,
North Carolina,0.000548,,,,,,,,
North Carolina,0.000548,,,,,,,,
North Carolina,0.045168,,,,,,,,
North Carolina,0.045168,,,,,,,,
North Carolina,0.065934,,,,,,,,
North Carolina,0.065934,,,,,,,,
North Carolina,0.024076,,,,,,,,
North Carolina,0.024076,,,,,,,,
North Carolina,0.000574,,,,,,,,
North Carolina,0.000574,,,,,,,,
North Carolina,0.023249,,,,,,,,
North Carolina,0.023249,,,,,,,,
North Carolina,0.043688,,,,,,,,
North Carolina,0.043688,,,,,,,,
North Carolina,0.001401,,,,,,,,
North Carolina,0.001401,,,,,,,,
North Carolina,0.070997,,,,,,,,
North Carolina,0.070997,,,,,,,,
North Carolina,0.116419,,,,,,,,
North Carolina,0.116419,,,,,,,,
North Carolina,0.066533,,,,,,,,
North Carolina,0.066533,,,,,,,,
North Carolina,0.000775,,,,,,,,
North Carolina,0.000775,,,,,,,,
North Carolina,0.000317,,,,,,,,
North Carolina,0.000317,,,,,,,,
North Carolina,0.022709,,,,,,,,
North Carolina,0.022709,,,,,,,,
North Carolina,0.03756,,,,,,,,
North Carolina,0.03756,,,,,,,,
North Carolina,0.035514,,,,,100.0,472.0,0.0,572.0
North Carolina,0.035514,,,,,100.0,472.0,0.0,572.0
North Carolina,0.017722,,,,0.19,100.0,472.0,0.0,572.0
North Carolina,0.017722,,,,,100.0,472.0,0.0,572.0
North Carolina,0.015302,,,,,100.0,472.0,0.0,572.0
North Carolina,0.015302,,,,,100.0,484.0,0.0,584.0
North Carolina,0.041801,,,,,100.0,484.0,0.0,584.0
North Carolina,0.041801,,,,,100.0,484.0,0.0,584.0
North Carolina,0.03002,,,,,100.0,484.0,0.0,584.0
North Carolina,0.03002,-2.8635457,,,,100.0,484.0,0.0,584.0
North Carolina,0.030718,-2.955039,,,,100.0,495.0,0.0,595.0
North Carolina,0.030718,-2.8038723,,,,100.0,495.0,0.0,595.0
North Carolina,0.028978,-0.77229851,,,,100.0,495.0,0.0,595.0
North Carolina,0.028978,-1.6514708,,,,100.0,495.0,0.0,595.0
North Carolina,0.121778,,,,,100.0,495.0,0.0,595.0
North Carolina,0.121778,-1.6784108,,,,100.0,516.0,0.0,616.0
North Carolina,0.090566,-2.4053514,,,,100.0,516.0,0.0,616.0
North Carolina,0.090566,-2.2287214,,,,100.0,516.0,0.0,616.0
North Carolina,0.136869,-2.8340573,,,,100.0,516.0,0.0,616.0
North Carolina,0.136869,-3.4155817,,,0.149,100.0,516.0,0.0,616.0
North Carolina,0.052081,-2.7111485,,,,100.0,527.0,0.0,627.0
North Carolina,0.052081,-0.84252024,,,,100.0,527.0,0.0,627.0
North Carolina,0.144475,-0.30436668,,,,100.0,527.0,0.0,627.0
North Carolina,0.144475,-0.19987276,,,,100.0,527.0,0.0,627.0
North Carolina,0.159004,-0.84183407,,17.39591948,,,,,
North Carolina,0.159004,-0.92775083,,,,100.0,541.0,0.0,641.0
North Carolina,0.0696,0.1303129,,,0.198,,,,
North Carolina,0.0696,-0.83482671,,,,100.0,541.0,0.0,641.0
North Carolina,0.195678,-0.5888288,,,,100.0,541.0,0.0,641.0
North Carolina,0.195678,-1.6332184,,,,100.0,541.0,0.0,641.0
North Carolina,0.00303,-1.2148497,1.57,12.89943623,,100.0,548.0,0.0,648.0
North Carolina,0.00303,-0.98223573,,,,100.0,548.0,0.0,648.0
North Carolina,0.0,-0.50261104,,4.978387061,,100.0,548.0,0.0,648.0
North Carolina,0.0,,,,,100.0,548.0,0.0,648.0
North Carolina,,,,3.586636043,,100.0,548.0,0.0,648.0
North Carolina,,,,,,100.0,553.0,0.0,653.0
North Carolina,,,,,,100.0,553.0,0.0,653.0
North Carolina,,,,,,100.0,553.0,0.0,653.0
North Carolina,,,,,,100.0,553.0,0.0,653.0
North Carolina,,,,,,,,,
North Carolina,,,,,,,,,
North Carolina,,,,,,,,,
North Carolina,,,,,,,,,
North Carolina,,,,,,,,,
North Dakota,,,,,,,,,
North Dakota,,,,,,,,,
North Dakota,,,,,,,,,
North Dakota,,,,,,,,,
North Dakota,,,,,,,,,
North Dakota,,,,,,,,,
North Dakota,,,,,,,,,
North Dakota,,,,,,,,,
North Dakota,,,,,,,,,
North Dakota,,,,,,,,,
North Dakota,,,,,,,,,
North Dakota,,,,,,,,,
North Dakota,,,,,,,,,
North Dakota,0.0,,,,,,,,
North Dakota,0.0,,,,,,,,
North Dakota,0.0,,,,,,,,
North Dakota,0.0,,,,,,,,
North Dakota,0.003012,,,,,,,,
North Dakota,0.003012,,,,,,,,
North Dakota,0.197262,,,,,,,,
North Dakota,0.197262,,,,,,,,
North Dakota,0.133763,,,,,,,,
North Dakota,0.133763,,,,,,,,
North Dakota,0.092694,,,,,,,,
North Dakota,0.092694,,,,,,,,
North Dakota,0.179628,,,,,,,,
North Dakota,0.179628,,,,,,,,
North Dakota,0.090909,,,,,,,,
North Dakota,0.090909,,,,,,,,
North Dakota,0.001089,,,,,,,,
North Dakota,0.001089,,,,,,,,
North Dakota,0.000751,,,,,,,,
North Dakota,0.000751,,,,,,,,
North Dakota,0.041023,,,,,,,,
North Dakota,0.041023,,,,,,,,
North Dakota,0.128115,,,,,,,,
North Dakota,0.128115,,,,,,,,
North Dakota,0.123634,,,,,,,,
North Dakota,0.123634,,,,,,,,
North Dakota,0.002004,,,,,,,,
North Dakota,0.002004,,,,,,,,
North Dakota,0.029584,,,,,,,,
North Dakota,0.029584,,,,,,,,
North Dakota,0.000687,,,,,,,,
North Dakota,0.000687,,,,,,,,
North Dakota,0.022753,,,,,,,,
North Dakota,0.022753,,,,,,,,
North Dakota,0.000287,,,,,,,,
North Dakota,0.000287,,,,,,,,
North Dakota,0.000547,,,,,,,,
North Dakota,0.000547,,,,,,,,
North Dakota,0.040744,,,,,,,,
North Dakota,0.040744,,,,,,,,
North Dakota,0.000547,,,,,,,,
North Dakota,0.000547,,,,,,,,
North Dakota,0.000262,,,,,,,,
North Dakota,0.000262,,,,,,,,
North Dakota,0.020759,,,,,,,,
North Dakota,0.020759,,,,,,,,
North Dakota,0.000246,,,,,,,,
North Dakota,0.000246,,,,,,,,
North Dakota,0.000246,,,,,,,,
North Dakota,0.000246,,,,,,,,
North Dakota,0.020285,,,,,,,,
North Dakota,0.020285,,,,,,,,
North Dakota,0.070281,,,,,,,,
North Dakota,0.070281,,,,,,,,
North Dakota,0.029651,,,,,,,,
North Dakota,0.029651,,,,,,,,
North Dakota,0.000325,,,,,,,,
North Dakota,0.000325,,,,,,,,
North Dakota,0.000574,,,,,,,,
North Dakota,0.000574,,,,,,,,
North Dakota,0.042887,,,,,,,,
North Dakota,0.042887,,,,,,,,
North Dakota,0.035537,,,,,,,,
North Dakota,0.035537,,,,,,,,
North Dakota,0.016406,,,,,53.0,361.0,1360.0,1774.0
North Dakota,0.016406,,,,,53.0,361.0,1360.0,1774.0
North Dakota,0.000194,,,,0.077,53.0,361.0,1360.0,1774.0
North Dakota,0.000194,,,,,53.0,361.0,1360.0,1774.0
North Dakota,0.000503,,,,,53.0,361.0,1360.0,1774.0
North Dakota,0.000503,,,,,53.0,365.0,1360.0,1778.0
North Dakota,0.039752,,,,,53.0,365.0,1360.0,1778.0
North Dakota,0.039752,,,,,53.0,365.0,1360.0,1778.0
North Dakota,0.014059,,,,,53.0,365.0,1360.0,1778.0
North Dakota,0.014059,2.0839508,,,,53.0,365.0,1360.0,1778.0
North Dakota,0.000523,1.4489106,,,,53.0,366.0,1355.0,1774.0
North Dakota,0.000523,0.96460587,,,,53.0,366.0,1355.0,1774.0
North Dakota,0.027009,1.7547907,,,,53.0,366.0,1355.0,1774.0
North Dakota,0.027009,-0.42719662,,,,53.0,366.0,1355.0,1774.0
North Dakota,0.047986,,,,,53.0,366.0,1355.0,1774.0
North Dakota,0.047986,1.9981849,,,,53.0,364.0,1350.0,1767.0
North Dakota,0.049518,0.93720603,,,,53.0,364.0,1350.0,1767.0
North Dakota,0.049518,1.4478254,,,,53.0,364.0,1350.0,1767.0
North Dakota,0.01324,-0.79435885,,,,53.0,364.0,1350.0,1767.0
North Dakota,0.01324,-0.33230913,,,0.058,53.0,364.0,1350.0,1767.0
North Dakota,0.049173,2.0673993,,,,53.0,363.0,1341.0,1757.0
North Dakota,0.049173,1.16229,,,,53.0,363.0,1341.0,1757.0
North Dakota,0.071529,1.1170099,,,,53.0,363.0,1341.0,1757.0
North Dakota,0.071529,0.39143646,,,,53.0,363.0,1341.0,1757.0
North Dakota,0.001252,0.276375,,13.40712302,,,,,
North Dakota,0.001252,-0.70343488,,,,53.0,360.0,1332.0,1745.0
North Dakota,0.000976,3.5219624,,,0.051,,,,
North Dakota,0.000976,-0.21409108,,,,53.0,360.0,1332.0,1745.0
North Dakota,0.100956,0.15225337,,,,53.0,360.0,1332.0,1745.0
North Dakota,0.100956,-1.3606749,,,,53.0,360.0,1332.0,1745.0
North Dakota,0.00173,0.93805009,1.64,1.774011321,,53.0,357.0,1320.0,1730.0
North Dakota,0.00173,-0.67229515,,,,53.0,357.0,1320.0,1730.0
North Dakota,0.0,0.32072896,,1.609887813,,53.0,357.0,1320.0,1730.0
North Dakota,0.0,,,,,53.0,357.0,1320.0,1730.0
North Dakota,,,,0.912584274,,53.0,357.0,1320.0,1730.0
North Dakota,,,,,,53.0,357.0,1313.0,1723.0
North Dakota,,,,,,53.0,357.0,1313.0,1723.0
North Dakota,,,,,,53.0,357.0,1313.0,1723.0
North Dakota,,,,,,53.0,357.0,1313.0,1723.0
North Dakota,,,,,,,,,
North Dakota,,,,,,,,,
North Dakota,,,,,,,,,
North Dakota,,,,,,,,,
North Dakota,,,,,,,,,
Nebraska,,,,,,,,,
Nebraska,,,,,,,,,
Nebraska,,,,,,,,,
Nebraska,,,,,,,,,
Nebraska,,,,,,,,,
Nebraska,,,,,,,,,
Nebraska,,,,,,,,,
Nebraska,,,,,,,,,
Nebraska,,,,,,,,,
Nebraska,,,,,,,,,
Nebraska,,,,,,,,,
Nebraska,,,,,,,,,
Nebraska,,,,,,,,,
Nebraska,0.0,,,,,,,,
Nebraska,0.0,,,,,,,,
Nebraska,0.0,,,,,,,,
Nebraska,0.0,,,,,,,,
Nebraska,0.0,,,,,,,,
Nebraska,0.0,,,,,,,,
Nebraska,0.000671,,,,,,,,
Nebraska,0.000671,,,,,,,,
Nebraska,0.046578,,,,,,,,
Nebraska,0.046578,,,,,,,,
Nebraska,0.001203,,,,,,,,
Nebraska,0.001203,,,,,,,,
Nebraska,0.044359,,,,,,,,
Nebraska,0.044359,,,,,,,,
Nebraska,0.001005,,,,,,,,
Nebraska,0.001005,,,,,,,,
Nebraska,0.040581,,,,,,,,
Nebraska,0.040581,,,,,,,,
Nebraska,0.000429,,,,,,,,
Nebraska,0.000429,,,,,,,,
Nebraska,0.001629,,,,,,,,
Nebraska,0.001629,,,,,,,,
Nebraska,0.110395,,,,,,,,
Nebraska,0.110395,,,,,,,,
Nebraska,0.144706,,,,,,,,
Nebraska,0.144706,,,,,,,,
Nebraska,0.031084,,,,,,,,
Nebraska,0.031084,,,,,,,,
Nebraska,0.027796,,,,,,,,
Nebraska,0.027796,,,,,,,,
Nebraska,0.02737,,,,,,,,
Nebraska,0.02737,,,,,,,,
Nebraska,0.000824,,,,,,,,
Nebraska,0.000824,,,,,,,,
Nebraska,0.046445,,,,,,,,
Nebraska,0.046445,,,,,,,,
Nebraska,0.000859,,,,,,,,
Nebraska,0.000859,,,,,,,,
Nebraska,0.020796,,,,,,,,
Nebraska,0.020796,,,,,,,,
Nebraska,0.000524,,,,,,,,
Nebraska,0.000524,,,,,,,,
Nebraska,0.020769,,,,,,,,
Nebraska,0.020769,,,,,,,,
Nebraska,0.000512,,,,,,,,
Nebraska,0.000512,,,,,,,,
Nebraska,0.020019,,,,,,,,
Nebraska,0.020019,,,,,,,,
Nebraska,0.041369,,,,,,,,
Nebraska,0.041369,,,,,,,,
Nebraska,0.117293,,,,,,,,
Nebraska,0.117293,,,,,,,,
Nebraska,0.056187,,,,,,,,
Nebraska,0.056187,,,,,,,,
Nebraska,0.031168,,,,,,,,
Nebraska,0.031168,,,,,,,,
Nebraska,0.000344,,,,,,,,
Nebraska,0.000344,,,,,,,,
Nebraska,0.000603,,,,,,,,
Nebraska,0.000603,,,,,,,,
Nebraska,0.044274,,,,,,,,
Nebraska,0.044274,,,,,,,,
Nebraska,0.000877,,,,,,,,
Nebraska,0.000877,,,,,,,,
Nebraska,0.031023,,,,,93.0,534.0,471.0,1098.0
Nebraska,0.031023,,,,,93.0,534.0,471.0,1098.0
Nebraska,0.000563,,,,0.216,93.0,534.0,471.0,1098.0
Nebraska,0.000563,,,,,93.0,534.0,471.0,1098.0
Nebraska,0.012686,,,,,93.0,534.0,471.0,1098.0
Nebraska,0.012686,,,,,93.0,535.0,470.0,1098.0
Nebraska,0.012496,,,,,93.0,535.0,470.0,1098.0
Nebraska,0.012496,,,,,93.0,535.0,470.0,1098.0
Nebraska,0.036029,,,,,93.0,535.0,470.0,1098.0
Nebraska,0.036029,2.1750317,,,,93.0,535.0,470.0,1098.0
Nebraska,0.013935,2.4250875,,,,93.0,534.0,454.0,1081.0
Nebraska,0.013935,0.69724345,,,,93.0,534.0,454.0,1081.0
Nebraska,0.05129,1.1718594,,,,93.0,534.0,454.0,1081.0
Nebraska,0.05129,1.0157131,,,,93.0,534.0,454.0,1081.0
Nebraska,0.037625,,,,,93.0,534.0,454.0,1081.0
Nebraska,0.037625,0.62466317,,,,93.0,534.0,452.0,1079.0
Nebraska,0.104075,2.6239412,,,,93.0,534.0,452.0,1079.0
Nebraska,0.104075,0.11628138,,,,93.0,534.0,452.0,1079.0
Nebraska,0.015192,1.2610884,,,,93.0,534.0,452.0,1079.0
Nebraska,0.015192,0.045845617,,,0.172,93.0,534.0,452.0,1079.0
Nebraska,0.076161,1.4877496,,,,93.0,535.0,455.0,1083.0
Nebraska,0.076161,-0.36278626,,,,93.0,535.0,455.0,1083.0
Nebraska,0.075672,0.065123849,,,,93.0,535.0,455.0,1083.0
Nebraska,0.075672,0.50311571,,,,93.0,535.0,455.0,1083.0
Nebraska,0.063781,0.9409641,,11.04117343,,,,,
Nebraska,0.063781,1.8356427,,,,93.0,531.0,446.0,1070.0
Nebraska,0.032933,0.084360771,,,0.162,,,,
Nebraska,0.032933,0.25368759,,,,93.0,531.0,446.0,1070.0
Nebraska,0.043979,2.0965648,,,,93.0,531.0,446.0,1070.0
Nebraska,0.043979,-0.77340847,,,,93.0,531.0,446.0,1070.0
Nebraska,0.124242,-0.24382554,,6.890925035,,93.0,530.0,454.0,1077.0
Nebraska,0.124242,-0.007056381,,,,93.0,530.0,454.0,1077.0
Nebraska,0.85567,0.88068569,,-0.010622749,,93.0,530.0,454.0,1077.0
Nebraska,0.85567,,,,,93.0,530.0,454.0,1077.0
Nebraska,,,,0.10380505,,93.0,530.0,454.0,1077.0
Nebraska,,,,,,93.0,530.0,417.0,1040.0
Nebraska,,,,,,93.0,530.0,417.0,1040.0
Nebraska,,,,,,93.0,530.0,417.0,1040.0
Nebraska,,,,,,93.0,530.0,417.0,1040.0
Nebraska,,,,,,,,,
Nebraska,,,,,,,,,
Nebraska,,,,,,,,,
Nebraska,,,,,,,,,
Nebraska,,,,,,,,,
New Hampshire,,,,,,,,,
New Hampshire,,,,,,,,,
New Hampshire,,,,,,,,,
New Hampshire,,,,,,,,,
New Hampshire,,,,,,,,,
New Hampshire,,,,,,,,,
New Hampshire,,,,,,,,,
New Hampshire,,,,,,,,,
New Hampshire,,,,,,,,,
New Hampshire,,,,,,,,,
New Hampshire,,,,,,,,,
New Hampshire,,,,,,,,,
New Hampshire,,,,,,,,,
New Hampshire,0.0,,,,,,,,
New Hampshire,0.0,,,,,,,,
New Hampshire,0.0,,,,,,,,
New Hampshire,0.0,,,,,,,,
New Hampshire,0.0,,,,,,,,
New Hampshire,0.0,,,,,,,,
New Hampshire,0.0,,,,,,,,
New Hampshire,0.0,,,,,,,,
New Hampshire,0.001099,,,,,,,,
New Hampshire,0.001099,,,,,,,,
New Hampshire,0.098075,,,,,,,,
New Hampshire,0.098075,,,,,,,,
New Hampshire,0.04994,,,,,,,,
New Hampshire,0.04994,,,,,,,,
New Hampshire,0.000548,,,,,,,,
New Hampshire,0.000548,,,,,,,,
New Hampshire,0.0,,,,,,,,
New Hampshire,0.0,,,,,,,,
New Hampshire,0.0,,,,,,,,
New Hampshire,0.0,,,,,,,,
New Hampshire,0.001629,,,,,,,,
New Hampshire,0.001629,,,,,,,,
New Hampshire,0.112178,,,,,,,,
New Hampshire,0.112178,,,,,,,,
New Hampshire,0.088496,,,,,,,,
New Hampshire,0.088496,,,,,,,,
New Hampshire,0.026158,,,,,,,,
New Hampshire,0.026158,,,,,,,,
New Hampshire,0.048221,,,,,,,,
New Hampshire,0.048221,,,,,,,,
New Hampshire,0.02524,,,,,,,,
New Hampshire,0.02524,,,,,,,,
New Hampshire,0.022634,,,,,,,,
New Hampshire,0.022634,,,,,,,,
New Hampshire,0.143067,,,,,,,,
New Hampshire,0.143067,,,,,,,,
New Hampshire,0.002668,,,,,,,,
New Hampshire,0.002668,,,,,,,,
New Hampshire,0.048335,,,,,,,,
New Hampshire,0.048335,,,,,,,,
New Hampshire,0.054795,,,,,,,,
New Hampshire,0.054795,,,,,,,,
New Hampshire,0.00134,,,,,,,,
New Hampshire,0.00134,,,,,,,,
New Hampshire,0.057679,,,,,,,,
New Hampshire,0.057679,,,,,,,,
New Hampshire,0.02883,,,,,,,,
New Hampshire,0.02883,,,,,,,,
New Hampshire,0.09008,,,,,,,,
New Hampshire,0.09008,,,,,,,,
New Hampshire,0.090743,,,,,,,,
New Hampshire,0.090743,,,,,,,,
New Hampshire,0.074354,,,,,,,,
New Hampshire,0.074354,,,,,,,,
New Hampshire,0.075926,,,,,,,,
New Hampshire,0.075926,,,,,,,,
New Hampshire,0.00089,,,,,,,,
New Hampshire,0.00089,,,,,,,,
New Hampshire,0.000354,,,,,,,,
New Hampshire,0.000354,,,,,,,,
New Hampshire,0.024361,,,,,,,,
New Hampshire,0.024361,,,,,,,,
New Hampshire,0.000236,,,,,,,,
New Hampshire,0.000236,,,,,,,,
New Hampshire,0.0,,,,,10.0,13.0,221.0,244.0
New Hampshire,0.0,,,,,10.0,13.0,221.0,244.0
New Hampshire,0.000388,,,,0.062,10.0,13.0,221.0,244.0
New Hampshire,0.000388,,,,,10.0,13.0,221.0,244.0
New Hampshire,0.027107,,,,,10.0,13.0,221.0,244.0
New Hampshire,0.027107,,,,,10.0,13.0,221.0,244.0
New Hampshire,0.026845,,,,,10.0,13.0,221.0,244.0
New Hampshire,0.026845,,,,,10.0,13.0,221.0,244.0
New Hampshire,0.040436,,,,,10.0,13.0,221.0,244.0
New Hampshire,0.040436,1.8593597,,,,10.0,13.0,221.0,244.0
New Hampshire,0.000847,1.6089323,,,,10.0,13.0,221.0,244.0
New Hampshire,0.000847,2.2051053,,,,10.0,13.0,221.0,244.0
New Hampshire,0.025986,2.0140421,,,,10.0,13.0,221.0,244.0
New Hampshire,0.025986,1.0366714,,,,10.0,13.0,221.0,244.0
New Hampshire,0.024128,,,,,10.0,13.0,221.0,244.0
New Hampshire,0.024128,1.7687923,,,,10.0,13.0,221.0,244.0
New Hampshire,0.048193,1.2123178,,,,10.0,13.0,221.0,244.0
New Hampshire,0.048193,1.3916119,,,,10.0,13.0,221.0,244.0
New Hampshire,0.072185,2.9628739,,,,10.0,13.0,221.0,244.0
New Hampshire,0.072185,2.0479198,,,0.034,10.0,13.0,221.0,244.0
New Hampshire,0.014883,2.1294847,,,,10.0,13.0,221.0,244.0
New Hampshire,0.014883,0.9393633,,,,10.0,13.0,221.0,244.0
New Hampshire,0.122618,1.4260159,,,,10.0,13.0,221.0,244.0
New Hampshire,0.122618,-0.062554926,,,,10.0,13.0,221.0,244.0
New Hampshire,0.027003,1.3795038,,23.46597976,,,,,
New Hampshire,0.027003,0.70040065,,,,10.0,13.0,221.0,244.0
New Hampshire,0.034855,-0.034988049,,,0.027,,,,
New Hampshire,0.034855,0.97459924,,,,10.0,13.0,221.0,244.0
New Hampshire,0.094664,1.6063502,,,,10.0,13.0,221.0,244.0
New Hampshire,0.094664,1.6525905,,,,10.0,13.0,221.0,244.0
New Hampshire,0.152275,1.3602444,1.96,13.94516577,,10.0,13.0,221.0,244.0
New Hampshire,0.152275,1.6796777,,,,10.0,13.0,221.0,244.0
New Hampshire,0.007813,2.650872,,13.38747391,,10.0,13.0,221.0,244.0
New Hampshire,0.007813,,,,,10.0,13.0,221.0,244.0
New Hampshire,,,,14.4581077,,10.0,13.0,221.0,244.0
New Hampshire,,,,,,10.0,13.0,221.0,244.0
New Hampshire,,,,,,10.0,13.0,221.0,244.0
New Hampshire,,,,,,10.0,13.0,221.0,244.0
New Hampshire,,,,,,10.0,13.0,221.0,244.0
New Hampshire,,,,,,,,,
New Hampshire,,,,,,,,,
New Hampshire,,,,,,,,,
New Hampshire,,,,,,,,,
New Hampshire,,,,,,,,,
New Jersey,,,,,,,,,
New Jersey,,,,,,,,,
New Jersey,,,,,,,,,
New Jersey,,,,,,,,,
New Jersey,,,,,,,,,
New Jersey,,,,,,,,,
New Jersey,,,,,,,,,
New Jersey,,,,,,,,,
New Jersey,,,,,,,,,
New Jersey,,,,,,,,,
New Jersey,,,,,,,,,
New Jersey,,,,,,,,,
New Jersey,,,,,,,,,
New Jersey,0.0,,,,,,,,
New Jersey,0.0,,,,,,,,
New Jersey,0.001342,,,,,,,,
New Jersey,0.001342,,,,,,,,
New Jersey,0.088428,,,,,,,,
New Jersey,0.088428,,,,,,,,
New Jersey,0.001508,,,,,,,,
New Jersey,0.001508,,,,,,,,
New Jersey,0.051494,,,,,,,,
New Jersey,0.051494,,,,,,,,
New Jersey,0.001335,,,,,,,,
New Jersey,0.001335,,,,,,,,
New Jersey,0.047126,,,,,,,,
New Jersey,0.047126,,,,,,,,
New Jersey,0.047646,,,,,,,,
New Jersey,0.047646,,,,,,,,
New Jersey,0.049249,,,,,,,,
New Jersey,0.049249,,,,,,,,
New Jersey,0.001002,,,,,,,,
New Jersey,0.001002,,,,,,,,
New Jersey,0.031421,,,,,,,,
New Jersey,0.031421,,,,,,,,
New Jersey,0.124132,,,,,,,,
New Jersey,0.124132,,,,,,,,
New Jersey,0.130159,,,,,,,,
New Jersey,0.130159,,,,,,,,
New Jersey,0.001875,,,,,,,,
New Jersey,0.001875,,,,,,,,
New Jersey,0.000335,,,,,,,,
New Jersey,0.000335,,,,,,,,
New Jersey,0.026576,,,,,,,,
New Jersey,0.026576,,,,,,,,
New Jersey,0.12073,,,,,,,,
New Jersey,0.12073,,,,,,,,
New Jersey,0.111186,,,,,,,,
New Jersey,0.111186,,,,,,,,
New Jersey,0.103148,,,,,,,,
New Jersey,0.103148,,,,,,,,
New Jersey,0.069052,,,,,,,,
New Jersey,0.069052,,,,,,,,
New Jersey,0.039352,,,,,,,,
New Jersey,0.039352,,,,,,,,
New Jersey,0.079112,,,,,,,,
New Jersey,0.079112,,,,,,,,
New Jersey,0.045877,,,,,,,,
New Jersey,0.045877,,,,,,,,
New Jersey,0.042232,,,,,,,,
New Jersey,0.042232,,,,,,,,
New Jersey,0.086342,,,,,,,,
New Jersey,0.086342,,,,,,,,
New Jersey,0.082329,,,,,,,,
